Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784606824,20,,Aggregated,13.800000,0.000000,26,29,30,31,35,43,56,85,370,500,500,1320,0,26,28.498829146976536,9.81785400017543,496.7947360000835,494.41136363636366
1784606825,20,,Aggregated,13.400000,0.000000,26,29,30,31,35,43,56,85,370,500,500,1330,0,26,28.461308800758296,9.81785400017543,496.7947360000835,500.1691729323308
1784606826,20,,Aggregated,13.700000,0.000000,26,29,30,31,35,43,56,85,370,500,500,1345,0,26,28.3970146319771,9.81785400017543,496.7947360000835,505.9553903345725
1784606827,20,,Aggregated,14.300000,0.000000,26,29,30,31,35,43,55,85,370,500,500,1361,0,26,28.33082156135873,9.81785400017543,496.7947360000835,508.96767083027186
1784606828,20,,Aggregated,13.800000,0.000000,26,29,30,31,35,43,55,85,370,500,500,1372,0,26,28.251471603504584,9.81785400017543,496.7947360000835,515.9446064139942
1784606829,20,,Aggregated,14.300000,0.000000,26,29,30,31,35,43,55,85,370,500,500,1389,0,26,28.19015694601097,9.81785400017543,496.7947360000835,523.5205183585313
1784606830,20,,Aggregated,15.000000,0.000000,26,29,30,31,35,43,55,85,370,500,500,1397,0,26,28.16491417609823,9.81785400017543,496.7947360000835,526.0
1784606831,20,,Aggregated,15.200000,0.000000,26,29,30,31,34,42,55,83,370,500,500,1414,0,26,28.09777997596151,9.81785400017543,496.7947360000835,529.1449787835926
1784606832,20,,Aggregated,15.400000,0.000000,26,29,30,31,35,42,55,83,370,500,500,1429,0,26,28.094751196647138,9.81785400017543,496.7947360000835,539.7998600419874
1784606833,20,,Aggregated,13.700000,0.000000,26,29,30,31,34,42,55,83,370,500,500,1445,0,26,28.05793118962525,9.81785400017543,496.7947360000835,539.0076124567474
1784606834,20,,Aggregated,14.300000,0.000000,26,29,30,31,34,42,55,83,370,500,500,1461,0,26,28.004565748807572,9.81785400017543,496.7947360000835,559.337440109514
1784606835,20,,Aggregated,15.200000,0.000000,26,29,30,31,34,42,55,83,370,500,500,1470,0,26,27.946503348304006,9.81785400017543,496.7947360000835,562.1816326530612
1784606836,20,,Aggregated,14.500000,0.000000,26,29,30,31,34,42,55,83,370,500,500,1482,0,26,27.897246000004575,9.81785400017543,496.7947360000835,562.4527665317139
1784606837,20,,Aggregated,14.400000,0.000000,26,28,30,31,34,42,55,83,370,500,500,1494,0,26,27.847071477915584,9.81785400017543,496.7947360000835,572.5977242302544
1784606838,20,,Aggregated,13.700000,0.000000,26,28,30,31,34,42,54,74,370,500,500,1509,0,26,27.788910746856,9.81785400017543,496.7947360000835,574.7514910536779
1784606839,20,,Aggregated,13.400000,0.000000,26,28,30,31,34,41,54,74,370,500,500,1524,0,26,27.758662616801942,9.81785400017543,496.7947360000835,581.2926509186352
1784606840,20,,Aggregated,13.700000,0.000000,26,28,30,31,34,41,54,74,370,500,500,1537,0,26,27.694752562788313,9.81785400017543,496.7947360000835,577.1255692908263
1784606841,20,,Aggregated,13.100000,0.000000,26,28,30,31,34,41,54,74,370,500,500,1546,0,25,27.633291794958453,9.81785400017543,496.7947360000835,577.3098318240621
1784606842,20,,Aggregated,13.200000,0.000000,25,28,30,31,34,41,53,74,370,500,500,1561,0,25,27.615944149907588,9.81785400017543,496.7947360000835,588.6822549647662
1784606843,20,,Aggregated,14.000000,0.000000,26,28,30,31,34,41,53,74,370,500,500,1572,0,25,27.619914825702782,9.81785400017543,496.7947360000835,594.3180661577608
1784606844,20,,Aggregated,13.300000,0.000000,25,28,30,31,34,41,53,74,370,500,500,1582,0,25,27.598902276235627,9.81785400017543,496.7947360000835,604.0929203539823
1784606845,20,,Aggregated,12.500000,0.000000,25,28,30,31,34,41,53,74,370,500,500,1595,0,25,27.529140698435153,9.81785400017543,496.7947360000835,607.9228840125392
1784606846,20,,Aggregated,12.400000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1605,0,25,27.486423864800635,9.81785400017543,496.7947360000835,616.4535825545171
1784606847,20,,Aggregated,12.300000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1616,0,25,27.45152321782564,9.81785400017543,496.7947360000835,618.1002475247525
1784606848,20,,Aggregated,12.200000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1627,0,25,27.424462924404526,9.81785400017543,496.7947360000835,628.780577750461
1784606849,20,,Aggregated,12.000000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1641,0,25,27.410104904938837,9.81785400017543,496.7947360000835,630.3327239488117
1784606850,20,,Aggregated,11.600000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1655,0,25,27.37920771964061,9.81785400017543,496.7947360000835,632.1220543806646
1784606851,20,,Aggregated,12.100000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1673,0,25,27.380880680218105,9.81785400017543,496.7947360000835,633.3640167364017
1784606852,20,,Aggregated,11.700000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1694,0,25,27.38700049764079,9.81785400017543,496.7947360000835,635.9799291617474
1784606853,20,,Aggregated,12.100000,0.000000,25,28,30,31,34,41,50,72,370,500,500,1704,0,25,27.359021627348795,9.81785400017543,496.7947360000835,636.8221830985915
1784606854,20,,Aggregated,12.900000,0.000000,25,28,30,31,34,41,52,72,370,500,500,1728,0,25,27.385068614005665,9.81785400017543,496.7947360000835,632.9085648148148
1784606855,20,,Aggregated,13.400000,0.000000,25,28,30,31,35,42,52,73,370,500,500,1756,0,25,27.43525121070743,9.81785400017543,496.7947360000835,635.2659453302962
1784606856,20,,Aggregated,14.400000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1768,0,25,27.39368716629078,9.81785400017543,496.7947360000835,644.6923076923077
1784606857,20,,Aggregated,14.100000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1779,0,25,27.360215229905872,9.81785400017543,496.7947360000835,643.3254637436762
1784606858,20,,Aggregated,16.300000,0.000000,25,28,30,31,34,41,52,73,370,500,500,1794,0,25,27.321004180045612,9.81785400017543,496.7947360000835,644.2502787068005
1784606859,20,,Aggregated,16.400000,0.000000,25,28,30,31,34,41,50,72,370,500,500,1807,0,25,27.305833026564038,9.81785400017543,496.7947360000835,651.4443829551743
1784606860,20,,Aggregated,16.300000,0.000000,25,28,30,31,34,41,50,72,370,500,500,1818,0,25,27.26202942354285,9.81785400017543,496.7947360000835,655.48899889989
1784606861,20,,Aggregated,16.500000,0.000000,25,28,30,31,34,41,50,72,370,500,500,1835,0,25,27.22962144632246,9.81785400017543,496.7947360000835,652.2114441416894
1784606862,20,,Aggregated,16.600000,0.000000,25,28,30,31,34,41,50,72,370,500,500,1847,0,25,27.171561520845955,9.81785400017543,496.7947360000835,651.0622631293991
1784606863,20,,Aggregated,16.500000,0.000000,25,28,30,31,35,42,52,73,370,500,500,1866,0,25,27.270678553055674,9.81785400017543,496.7947360000835,646.2679528403002
1784606864,20,,Aggregated,16.000000,0.000000,25,28,30,31,35,42,52,73,370,500,500,1887,0,25,27.263587914680077,9.81785400017543,496.7947360000835,652.74297827239
1784606865,20,,Aggregated,15.300000,0.000000,25,28,30,31,35,42,52,73,370,500,500,1891,0,25,27.23701066155512,9.81785400017543,496.7947360000835,651.5198307773665
1784606866,20,,Aggregated,15.800000,0.000000,25,28,30,31,35,42,52,72,370,500,500,1911,0,25,27.203196178441516,9.81785400017543,496.7947360000835,657.7776033490319
1784606867,20,,Aggregated,16.000000,0.000000,25,28,30,31,35,42,52,72,370,500,500,1921,0,25,27.175976383135016,9.81785400017543,496.7947360000835,657.1806350858927
1784606868,20,,Aggregated,13.600000,0.000000,25,28,30,31,35,42,52,72,370,500,500,1937,0,25,27.12204109499323,9.81785400017543,496.7947360000835,661.4909654104285
1784606869,20,,Aggregated,14.300000,0.000000,25,28,30,31,34,41,52,72,370,500,500,1947,0,25,27.089333278891907,9.81785400017543,496.7947360000835,671.0005136106831
1784606870,20,,Aggregated,14.500000,0.000000,25,28,30,31,34,41,52,72,370,500,500,1963,0,25,27.057865753948988,9.81785400017543,496.7947360000835,672.3260315843097
1784606871,20,,Aggregated,14.200000,0.000000,25,28,30,31,34,41,52,72,370,500,500,1982,0,25,27.012448221998536,9.81785400017543,496.7947360000835,667.5681130171544
1784606872,20,,Aggregated,13.900000,0.000000,25,28,30,31,34,41,52,72,370,500,500,1993,0,25,26.981355400401625,9.81785400017543,496.7947360000835,673.6959357752132
1784606873,20,,Aggregated,13.900000,0.000000,25,28,30,31,34,41,52,72,370,500,500,2000,0,25,26.94882538400017,9.81785400017543,496.7947360000835,674.2765
1784606874,20,,Aggregated,14.700000,0.000000,25,28,30,31,34,41,52,71,360,500,500,2019,0,25,26.91886850173391,9.81785400017543,496.7947360000835,693.2634967805844
1784606875,20,,Aggregated,14.700000,0.000000,25,28,30,31,34,41,52,71,360,500,500,2036,0,25,26.932722481827284,9.81785400017543,496.7947360000835,694.0663064833005
1784606876,20,,Aggregated,12.700000,0.000000,25,28,30,31,34,41,52,71,360,500,500,2043,0,25,26.91239206754765,9.81785400017543,496.7947360000835,699.8786098874205
1784606877,20,,Aggregated,13.800000,0.000000,25,28,30,31,34,41,51,71,360,500,500,2059,0,25,26.88612684555576,9.81785400017543,496.7947360000835,704.7178241864983
1784606878,20,,Aggregated,14.100000,0.000000,25,28,30,31,34,41,51,71,360,500,500,2078,0,25,26.866242136188017,9.81785400017543,496.7947360000835,708.8527430221367
1784606879,20,,Aggregated,13.400000,0.000000,25,28,30,31,34,41,51,71,360,500,500,2089,0,25,26.842681641933233,9.81785400017543,496.7947360000835,708.6256582096697
1784606880,20,,Aggregated,13.900000,0.000000,25,28,30,31,34,41,50,68,360,500,500,2109,0,25,26.81411080843918,9.81785400017543,496.7947360000835,719.1958274063537
1784606881,20,,Aggregated,14.300000,0.000000,25,28,30,31,34,41,50,68,360,500,500,2124,0,25,26.799060331449255,9.81785400017543,496.7947360000835,719.4919962335216
1784606882,20,,Aggregated,14.200000,0.000000,25,28,30,31,34,41,50,68,360,500,500,2143,0,25,26.782437782080205,9.81785400017543,496.7947360000835,721.1427904806346
1784606883,20,,Aggregated,14.500000,0.000000,25,28,30,31,34,41,50,68,360,500,500,2153,0,25,26.737951925683824,9.81785400017543,496.7947360000835,724.0942870413377
1784606884,20,,Aggregated,14.600000,0.000000,25,28,30,31,34,41,50,68,360,500,500,2170,0,25,26.724239137326045,9.81785400017543,496.7947360000835,725.3359447004608
1784606885,20,,Aggregated,14.900000,0.000000,25,28,30,31,34,41,50,68,360,500,500,2183,0,25,26.702347851579237,9.81785400017543,496.7947360000835,732.7045350435181
1784606886,20,,Aggregated,15.100000,0.000000,25,28,30,31,34,40,49,67,360,500,500,2208,0,25,26.679048987771033,9.81785400017543,496.7947360000835,729.620018115942
1784606887,20,,Aggregated,14.700000,0.000000,25,28,30,31,34,40,49,67,360,500,500,2227,0,25,26.65494865648819,9.81785400017543,496.7947360000835,726.3004041311181
1784606888,20,,Aggregated,14.800000,0.000000,25,28,30,31,34,40,49,67,360,500,500,2237,0,25,26.608181286544323,9.81785400017543,496.7947360000835,726.7970496200268
1784606889,20,,Aggregated,16.300000,0.000000,25,28,29,31,34,40,49,67,360,500,500,2254,0,25,26.59721317701837,9.81785400017543,496.7947360000835,727.6024844720497
1784606890,20,,Aggregated,16.400000,0.000000,25,28,30,31,34,40,49,67,360,500,500,2279,0,25,26.605242326458914,9.81785400017543,496.7947360000835,731.4896884598509
1784606891,20,,Aggregated,15.500000,0.000000,25,28,30,31,34,40,49,67,360,500,500,2292,0,25,26.58438202443262,9.81785400017543,496.7947360000835,738.4406631762653
1784606892,20,,Aggregated,16.500000,0.000000,25,28,29,31,34,40,48,67,360,500,500,2315,0,25,26.552153202591274,9.81785400017543,496.7947360000835,738.2639308855291
1784606893,20,,Aggregated,17.200000,0.000000,25,28,29,30,34,40,48,67,360,500,500,2325,0,25,26.52296174924631,9.81785400017543,496.7947360000835,749.0675268817205
1784606894,20,,Aggregated,16.600000,0.000000,25,28,29,30,33,40,48,67,360,500,500,2342,0,25,26.47710020708621,9.81785400017543,496.7947360000835,753.5473953885568
1784606895,20,,Aggregated,17.000000,0.000000,25,28,29,30,33,40,48,67,360,500,500,2353,0,25,26.448811218018,9.81785400017543,496.7947360000835,758.7883552911177
1784606896,20,,Aggregated,17.100000,0.000000,25,28,29,30,33,39,48,67,360,500,500,2365,0,25,26.425931734036705,9.81785400017543,496.7947360000835,761.107822410148
1784606897,20,,Aggregated,16.900000,0.000000,25,28,29,30,33,39,48,67,360,500,500,2380,0,25,26.40077424579709,9.81785400017543,496.7947360000835,765.4903361344537
1784606898,20,,Aggregated,16.900000,0.000000,25,28,29,30,33,39,48,67,360,500,500,2391,0,25,26.399937693014316,9.81785400017543,496.7947360000835,768.8088665830196
1784606899,20,,Aggregated,15.700000,0.000000,25,28,29,30,33,39,48,67,360,500,500,2406,0,25,26.367630941395397,9.81785400017543,496.7947360000835,768.171238570241
1784606900,20,,Aggregated,15.300000,0.000000,25,28,29,30,33,39,48,67,360,500,500,2422,0,25,26.342027843516668,9.81785400017543,496.7947360000835,769.0057803468208
1784606901,20,,Aggregated,15.400000,0.000000,25,28,29,30,33,40,48,67,360,500,500,2442,0,25,26.344799669531877,9.81785400017543,496.7947360000835,772.504914004914
1784606902,20,,Aggregated,15.100000,0.000000,25,28,29,30,34,40,48,67,360,500,500,2465,0,25,26.41800432616468,9.81785400017543,496.7947360000835,766.7963488843814
1784606903,20,,Aggregated,14.100000,0.000000,25,28,29,30,34,40,48,67,360,500,500,2471,0,25,26.420324620394936,9.81785400017543,496.7947360000835,771.9708619991906
1784606904,20,,Aggregated,15.000000,0.000000,25,28,29,31,34,40,48,67,360,500,500,2489,0,25,26.423081348732758,9.81785400017543,496.7947360000835,780.7850542386501
1784606905,20,,Aggregated,15.000000,0.000000,25,28,29,31,34,40,48,67,360,500,500,2499,0,25,26.409942437774106,9.81785400017543,496.7947360000835,784.8523409363745
1784606906,20,,Aggregated,14.800000,0.000000,25,28,29,31,34,40,48,65,360,500,500,2515,0,25,26.43636769105246,9.81785400017543,496.7947360000835,780.9423459244533
1784606907,20,,Aggregated,14.700000,0.000000,25,28,29,31,34,40,48,65,360,500,500,2535,0,25,26.414778367651493,9.81785400017543,496.7947360000835,790.1057199211045
1784606908,20,,Aggregated,14.500000,0.000000,25,28,29,31,34,40,48,65,360,500,500,2549,0,25,26.375774004314383,9.81785400017543,496.7947360000835,792.1588858375834
1784606909,20,,Aggregated,14.900000,0.000000,25,28,29,31,34,40,48,65,360,500,500,2564,0,25,26.35924411661359,9.81785400017543,496.7947360000835,794.5304212168487
1784606910,20,,Aggregated,15.600000,0.000000,25,28,29,31,34,40,48,65,360,500,500,2585,0,25,26.37298224525968,9.81785400017543,496.7947360000835,795.430174081238
1784606911,20,,Aggregated,15.800000,0.000000,25,28,29,31,34,40,48,65,360,500,500,2599,0,25,26.35208792727839,9.81785400017543,496.7947360000835,799.4440169295883
1784606912,20,,Aggregated,15.700000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2612,0,25,26.336982223964764,9.81785400017543,496.7947360000835,801.927258805513
1784606913,20,,Aggregated,16.300000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2629,0,25,26.307890973752823,9.81785400017543,496.7947360000835,802.3906428299733
1784606914,20,,Aggregated,15.300000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2642,0,25,26.284464347084167,9.81785400017543,496.7947360000835,820.9201362604088
1784606915,20,,Aggregated,14.800000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2657,0,25,26.25780544711938,9.81785400017543,496.7947360000835,823.4128716597667
1784606916,20,,Aggregated,15.600000,0.000000,25,28,29,30,34,40,48,65,360,500,500,2671,0,25,26.24633236914875,9.81785400017543,496.7947360000835,825.2201422688132
1784606917,20,,Aggregated,15.300000,0.000000,25,28,29,30,34,40,48,65,360,500,500,2684,0,25,26.244928455288914,9.81785400017543,496.7947360000835,829.0372578241431
1784606918,20,,Aggregated,15.900000,0.000000,25,28,29,30,34,40,48,65,360,500,500,2699,0,25,26.233911742125127,9.81785400017543,496.7947360000835,836.7891811782141
1784606919,20,,Aggregated,15.600000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2716,0,25,26.224690473120795,9.81785400017543,496.7947360000835,836.1119293078056
1784606921,20,,Aggregated,14.700000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2731,0,25,26.205965906259763,9.81785400017543,496.7947360000835,840.6301720981326
1784606922,20,,Aggregated,15.000000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2741,0,25,26.20481370229716,9.81785400017543,496.7947360000835,850.2889456402772
1784606923,20,,Aggregated,15.200000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2762,0,25,26.19758585879674,9.81785400017543,496.7947360000835,850.7505430847212
1784606924,20,,Aggregated,14.600000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2783,0,25,26.175930083361795,9.81785400017543,496.7947360000835,858.0158102766799
1784606925,20,,Aggregated,14.900000,0.000000,25,28,29,30,34,40,48,64,360,500,500,2796,0,25,26.151820931686615,9.81785400017543,496.7947360000835,870.1963519313305
1784606926,20,,Aggregated,14.900000,0.000000,25,28,29,30,34,40,48,61,360,500,500,2817,0,25,26.13974798899382,9.81785400017543,496.7947360000835,875.0749023784167
1784606927,20,,Aggregated,15.400000,0.000000,25,28,29,30,34,40,48,61,360,500,500,2825,0,25,26.118983513980442,9.81785400017543,496.7947360000835,879.1978761061947
1784606928,20,,Aggregated,15.200000,0.000000,25,28,29,30,34,40,48,61,360,500,500,2835,0,25,26.10730350969783,9.81785400017543,496.7947360000835,895.3615520282187
1784606929,20,,Aggregated,15.900000,0.000000,25,28,29,30,33,40,47,61,360,500,500,2851,0,25,26.07474314100048,9.81785400017543,496.7947360000835,899.6408277797265
1784606930,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,40,48,64,360,500,500,2866,0,25,26.08489135484765,9.81785400017543,496.7947360000835,901.9675505931611
1784606931,20,,Aggregated,15.200000,0.000000,25,28,29,30,33,40,48,64,360,500,500,2883,0,25,26.05793528789203,9.81785400017543,496.7947360000835,906.1172389871662
1784606932,20,,Aggregated,14.900000,0.000000,25,28,29,30,33,40,48,64,360,500,500,2896,0,25,26.04086874205525,9.81785400017543,496.7947360000835,908.2544889502763
1784606933,20,,Aggregated,14.900000,0.000000,25,28,29,30,33,39,47,61,360,500,500,2913,0,25,26.027138544109768,9.81785400017543,496.7947360000835,905.8784757981463
1784606934,20,,Aggregated,15.400000,0.000000,25,28,29,30,33,39,47,61,360,500,500,2932,0,25,26.02055275818268,9.81785400017543,496.7947360000835,906.9116643929059
1784606935,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,39,47,61,360,500,500,2948,0,25,26.01130451356602,9.81785400017543,496.7947360000835,912.9847354138399
1784606936,20,,Aggregated,14.600000,0.000000,25,28,29,30,33,39,47,61,360,500,500,2965,0,25,25.992094551430718,9.81785400017543,496.7947360000835,918.9126475548061
1784606937,20,,Aggregated,14.600000,0.000000,25,28,29,30,33,39,47,61,360,500,500,2977,0,25,25.976541174669656,9.81785400017543,496.7947360000835,933.3543836076587
1784606938,20,,Aggregated,14.600000,0.000000,25,28,29,30,33,39,47,61,360,500,500,2996,0,25,25.964413374162845,9.81785400017543,496.7947360000835,937.8518024032043
1784606939,20,,Aggregated,15.200000,0.000000,25,28,29,30,33,39,47,59,360,500,500,3016,0,25,25.951041527848954,9.81785400017543,496.7947360000835,943.9857427055703
1784606940,20,,Aggregated,15.200000,0.000000,25,28,29,30,33,39,47,59,360,500,500,3029,0,25,25.94339827632639,9.81785400017543,496.7947360000835,945.679102013866
1784606941,20,,Aggregated,16.200000,0.000000,25,28,29,30,33,39,47,59,360,500,500,3047,0,25,25.90979030259029,9.81785400017543,496.7947360000835,947.4437151296357
1784606942,20,,Aggregated,16.400000,0.000000,25,28,29,30,33,39,47,59,360,500,500,3060,0,25,25.89481828921328,9.81785400017543,496.7947360000835,953.8199346405229
1784606943,20,,Aggregated,16.300000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3066,0,25,25.8815697377667,9.81785400017543,496.7947360000835,954.851598173516
1784606944,20,,Aggregated,16.400000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3081,0,25,25.862399248943294,9.81785400017543,496.7947360000835,963.6033755274261
1784606945,20,,Aggregated,16.400000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3098,0,25,25.86082207649916,9.81785400017543,496.7947360000835,964.6433182698515
1784606946,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3113,0,25,25.87316291390739,9.81785400017543,496.7947360000835,963.7802762608417
1784606947,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3128,0,25,25.844458668795824,9.81785400017543,496.7947360000835,965.9795396419437
1784606948,20,,Aggregated,14.800000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3147,0,25,25.83827742325797,9.81785400017543,496.7947360000835,973.4795042897998
1784606949,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3155,0,25,25.818019431693344,9.81785400017543,496.7947360000835,976.6966719492868
1784606950,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3172,0,25,25.812932328497194,9.81785400017543,496.7947360000835,974.735498108449
1784606951,20,,Aggregated,13.900000,0.000000,25,28,29,30,33,38,47,59,360,500,500,3188,0,25,25.80052313864323,9.81785400017543,496.7947360000835,985.7625470514429
1784606952,20,,Aggregated,14.200000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3208,0,25,25.79289686128264,9.81785400017543,496.7947360000835,986.0589152119701
1784606953,20,,Aggregated,14.000000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3225,0,25,25.77040497705282,9.81785400017543,496.7947360000835,989.2359689922481
1784606954,20,,Aggregated,14.800000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3233,0,25,25.749350184656887,9.81785400017543,496.7947360000835,991.9310238168883
1784606955,20,,Aggregated,15.700000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3251,0,25,25.745675858811317,9.81785400017543,496.7947360000835,996.4198708089818
1784606956,20,,Aggregated,15.100000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3260,0,25,25.726297104600185,9.81785400017543,496.7947360000835,997.2990797546013
1784606957,20,,Aggregated,15.200000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3277,0,25,25.720761662800353,9.81785400017543,496.7947360000835,1009.1678364357645
1784606958,20,,Aggregated,14.800000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3287,0,25,25.72143244204341,9.81785400017543,496.7947360000835,1012.878308487983
1784606959,20,,Aggregated,14.600000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3301,0,25,25.70138859103219,9.81785400017543,496.7947360000835,1015.0133292941533
1784606960,20,,Aggregated,13.900000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3317,0,25,25.69786934911009,9.81785400017543,496.7947360000835,1017.4672897196261
1784606961,20,,Aggregated,13.900000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3329,0,25,25.68677744007152,9.81785400017543,496.7947360000835,1016.5058576148994
1784606962,20,,Aggregated,14.000000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3338,0,25,25.672515408627415,9.81785400017543,496.7947360000835,1024.1183343319353
1784606963,20,,Aggregated,14.500000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3352,0,25,25.679465957934834,9.81785400017543,496.7947360000835,1032.4850835322195
1784606964,20,,Aggregated,13.000000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3364,0,25,25.665573296075692,9.81785400017543,496.7947360000835,1034.8804994054697
1784606965,20,,Aggregated,13.000000,0.000000,25,28,29,30,33,38,46,59,360,500,500,3373,0,25,25.671621347761267,9.81785400017543,496.7947360000835,1040.9851764008301
