"id","table","folder_id","display_name","relative_path","file_size","file_type","extension","created_at","updated_at","created_by_id"
"346","tdyw_document_file_public","46","综业楼12CH甚高频机房直流配电柜季维护记录表.docx","public/folder-46/综业楼12CH甚高频机房直流配电柜季维护_1783440853518_c625f8.docx","16038","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:13.525014","2026-07-08 00:14:13.525047","1"
"347","tdyw_document_file_public","46","航管楼直流配电柜季维护表.docx","public/folder-46/航管楼直流配电柜季维护表_1783440853569_b858be.docx","16106","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:13.574360","2026-07-08 00:14:13.574392","1"
"348","tdyw_document_file_public","46","通信科ASNTAK不间断UPS季维护记录表.doc","public/folder-46/通信科ASNTAK不间断UPS季维护记录_1783440853715_ab83c4.doc","46080","application/msword",".doc","2026-07-08 00:14:13.721948","2026-07-08 00:14:13.721988","1"
"343","tdyw_document_file_public","47","D-ATIS系统季维护记录表.docx","public/folder-47/D-ATIS系统季维护记录表_1783440853371_e3a003.docx","14411","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:13.375848","2026-07-08 00:14:13.375874","1"
"369","tdyw_document_file_public","48","临时通行证审批表2021.doc","public/folder-48/临时通行证审批表2021_1783440854991_664cda.doc","20992","application/msword",".doc","2026-07-08 00:14:14.998987","2026-07-08 00:14:14.999025","1"
"370","tdyw_document_file_public","48","办证说明.txt","public/folder-48/办证说明_1783440855094_8f4db6.txt","248","text/plain",".txt","2026-07-08 00:14:15.100478","2026-07-08 00:14:15.100517","1"
"371","tdyw_document_file_public","48","培训题答案修订版.doc","public/folder-48/培训题答案修订版_1783440855171_40e366.doc","29696","application/msword",".doc","2026-07-08 00:14:15.178008","2026-07-08 00:14:15.178051","1"
"372","tdyw_document_file_public","48","控制区通行证考试试卷.doc","public/folder-48/控制区通行证考试试卷_1783440855224_1043a0.doc","32256","application/msword",".doc","2026-07-08 00:14:15.231132","2026-07-08 00:14:15.231176","1"
"373","tdyw_document_file_public","48","通行证审批表(2021.09.05最新).doc","public/folder-48/通行证审批表(2021.09.05最新)_1783440855310_0e329a.doc","142848","application/msword",".doc","2026-07-08 00:14:15.322046","2026-07-08 00:14:15.322088","1"
"355","tdyw_document_file_public","49","内场车行驶证年审审批表.xls","public/folder-49/内场车行驶证年审审批表_1783440854239_fcc696.xls","24576","application/vnd.ms-excel",".xls","2026-07-08 00:14:14.243944","2026-07-08 00:14:14.243975","1"
"356","tdyw_document_file_public","49","2022内场车通行证样表.docx","public/folder-49/2022内场车通行证样表_1783440854239_8f5fe8.docx","13267","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.244258","2026-07-08 00:14:14.244289","1"
"357","tdyw_document_file_public","49","内场车驾驶员申请表.docx","public/folder-49/内场车驾驶员申请表_1783440854320_a0a039.docx","13926","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.324905","2026-07-08 00:14:14.324933","1"
"358","tdyw_document_file_public","49","机动车检验表.docx","public/folder-49/机动车检验表_1783440854407_7b8067.docx","11886","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.411806","2026-07-08 00:14:14.411833","1"
"359","tdyw_document_file_public","49","内场车驾驶证年审审批表.xls","public/folder-49/内场车驾驶证年审审批表_1783440854415_26fcd5.xls","24064","application/vnd.ms-excel",".xls","2026-07-08 00:14:14.419527","2026-07-08 00:14:14.419553","1"
"360","tdyw_document_file_public","49","烟台蓬莱国际机场控制区临时通行证审批表.pdf","public/folder-49/烟台蓬莱国际机场控制区临时通行证审批表_1783440854468_366fb4.pdf","134503","application/pdf",".pdf","2026-07-08 00:14:14.472340","2026-07-08 00:14:14.472368","1"
"361","tdyw_document_file_public","49","烟台蓬莱国际机场控制区临时通行证审批表1.docx","public/folder-49/烟台蓬莱国际机场控制区临时通行证审批表1_1783440854560_c04cf2.docx","244767","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.565484","2026-07-08 00:14:14.568648","1"
"362","tdyw_document_file_public","49","烟台蓬莱国际机场短期通行证审批表.pdf","public/folder-49/烟台蓬莱国际机场短期通行证审批表_1783440854587_00aaa7.pdf","162096","application/pdf",".pdf","2026-07-08 00:14:14.592427","2026-07-08 00:14:14.592464","1"
"363","tdyw_document_file_public","49","烟台蓬莱国际机场通行证区域变更审批表_253442.docx","public/folder-49/烟台蓬莱国际机场通行证区域变更审批表_2_1783440854630_2b0650.docx","16860","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.637343","2026-07-08 00:14:14.637384","1"
"364","tdyw_document_file_public","49","设备紧急抢修审批单.docx","public/folder-49/设备紧急抢修审批单_1783440854734_d6b077.docx","12031","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.743279","2026-07-08 00:14:14.743321","1"
"365","tdyw_document_file_public","49","车辆长期通行证审批表.doc","public/folder-49/车辆长期通行证审批表_1783440854778_079529.doc","17920","application/msword",".doc","2026-07-08 00:14:14.785041","2026-07-08 00:14:14.785085","1"
"366","tdyw_document_file_public","50","XX单位车辆汇总表.xlsx","public/folder-50/XX单位车辆汇总表_1783440854811_c9af4a.xlsx","10035","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",".xlsx","2026-07-08 00:14:14.822588","2026-07-08 00:14:14.822636","1"
"367","tdyw_document_file_public","50","公告板发文年审车辆.docx","public/folder-50/公告板发文年审车辆_1783440854934_3512bf.docx","17272","application/vnd.openxmlformats-officedocument.wordprocessingml.document",".docx","2026-07-08 00:14:14.945116","2026-07-08 00:14:14.945147","1"
"368","tdyw_document_file_public","50","内场车年审审批表.xls","public/folder-50/内场车年审审批表_1783440854981_68cb0d.xls","22016","application/vnd.ms-excel",".xls","2026-07-08 00:14:14.987038","2026-07-08 00:14:14.987076","1"
"374","tdyw_document_file_public","51","AC候机楼.doc","public/folder-51/AC候机楼_1783440855422_ceca4d.doc","50688","application/msword",".doc","2026-07-08 00:14:15.434309","2026-07-08 00:14:15.434363","1"
"375","tdyw_document_file_public","51","BH.doc","public/folder-51/BH_1783440855466_d8844e.doc","17408","application/msword",".doc","2026-07-08 00:14:15.473493","2026-07-08 00:14:15.473544","1"
"376","tdyw_document_file_public","51","DEF飞行区.doc","public/folder-51/DEF飞行区_1783440855552_cb55b1.doc","86016","application/msword",".doc","2026-07-08 00:14:15.562418","2026-07-08 00:14:15.562471","1"
"377","tdyw_document_file_public","51","GH.doc","public/folder-51/GH_1783440855669_f7128c.doc","16896","application/msword",".doc","2026-07-08 00:14:15.675414","2026-07-08 00:14:15.675441","1"
